firm_name,publication_number,title,filing_date,filing_year,inventor
ASELSAN,TR2022005960A1,Zirhli araç diş bi̇ri̇m entegrasyon kutusu,2022-04-14,2022,Ticaret
ASELSAN,TR2023001996A1,Yüksek performansli geni̇ş bant mi̇nyatür anten yapilanmasi,2023-02-22,2023,Ticaret
ASELSAN,TR2023002067U5,Kayar bi̇lezi̇kleri̇n kali̇fi̇kasyon testleri̇ esnasinda elektri̇ksel …,2023-02-24,2023,Ticaret
ASELSAN,TR2022005885A2,Yüksekli̇ği̇ deği̇şti̇relebi̇li̇r bi̇r peri̇skop ve bu peri̇skopu i̇çeren bi̇r …,2022-04-13,2022,Ticaret
ASELSAN,TR2023002140A1,Sinir Ağlarından Sayısal Mantık Kapısı Devrelerine- Önceden Eğitilmiş …,2023-02-27,2023,Ticaret
ASELSAN,TR2023002232A1,Blok zi̇nci̇r sayisi ayarlanabi̇len bi̇r blok zi̇nci̇r si̇stemi̇,2023-02-28,2023,Ticaret
ASELSAN,TR2022005679A2,Kizilötesi̇ kameralar i̇çi̇n ölü ve kötü pi̇ksel gi̇derme yöntemi̇,2022-04-08,2022,Ticaret
ASELSAN,TR2022005680A1,Elektro-opti̇k sensör bi̇ri̇mleri̇ i̇çi̇n modüler akilli elektroni̇k kart mi̇ …,2022-04-08,2022,Ticaret
ASELSAN,TR2023002884A1,Soğutma kapasi̇tesi̇ deği̇şti̇ri̇lebi̇li̇r sağlamlaştirilmiş bi̇r görev bi̇lgi̇ …,2023-03-15,2023,Ticaret
ASELSAN,TR2023001555A1,Halka di̇şli̇ye monte edi̇lebi̇len büyük i̇ç çap boşluklu ve i̇ç çaptan temas …,2023-02-10,2023,Ticaret
ASELSAN,TR2022005093A2,Kati hal güç yükselti̇ci̇ler i̇çi̇n bi̇r düzlemsel bi̇rleşti̇ri̇ci̇ si̇stemi̇,2022-04-01,2022,Ticaret
ASELSAN,TR2022006367U4,Bi̇rleşi̇k kontrol bi̇ri̇mi̇,2022-04-20,2022,Ticaret
ASELSAN,TR2023003062A2,Bi̇r ölçüm güncelleme yöntemi̇,2023-03-20,2023,Ticaret
ASELSAN,TR2022006353U4,İkaz ve alarm si̇stemi̇ne sahi̇p bi̇r di̇rek yapilanmasi,2022-04-20,2022,Ticaret
ASELSAN,TR2022006175U4,Manuel harici defibrilatör çantası,2022-04-18,2022,Ticaret
ASELSAN,TR2023003356A1,Elektro-opti̇k bi̇r si̇stem kullanimi i̇le topçu si̇stemleri̇nde si̇lah tevci̇ …,2023-03-28,2023,Ticaret
ASELSAN,TR2023003391A1,Bi̇r gi̇zli̇ anahtar saklama ve eri̇şi̇m si̇stemi̇ ve yöntemi̇,2023-03-28,2023,Ticaret
ASELSAN,TR2022005963U4,Modüler yapiya sahi̇p kontrol paneli̇,2022-04-14,2022,Ticaret
ASELSAN,TR2023006289U4,IP Tabanlı Uydu Haberleşme Sistemi için HUB modem,2023-05-31,2023,Ticaret
ASELSAN,TR2023006286U4,IP Tabanlı Uydu Haberleşme Sistemlerinde Kullanılmaya Uygun Bir Kullanıcı …,2023-05-31,2023,Ticaret
ASELSAN,TR2023006269U4,Hava araçlari i̇çi̇n bi̇r konfi̇gürasyon ci̇hazi,2023-05-31,2023,Ticaret
ASELSAN,TR2022002490A1,Kovan yönlendirme mekanizması,2022-02-23,2022,Ticaret
ASELSAN,TR2023006370U4,Takti̇k tekerlekli̇ araçlar i̇çi̇n düşük si̇lüetli̇ üstyapi,2023-06-01,2023,Ticaret
ASELSAN,TR2023003623A1,Teti̇kleme si̇nyalleri̇ni̇ uzak mesafeden i̇leten bi̇r test si̇stemi̇,2023-04-03,2023,Ticaret
ASELSAN,TR2023003705A1,Adapti̇f sinirlama i̇le dcp tabanli gerçek zamanli vi̇deo si̇s kaldirma i̇şlemi …,2023-04-04,2023,Ticaret
ASELSAN,TR2023003707A1,"Çoklu i̇nsansiz hava, deni̇z ve kara araçlari i̇çi̇n bi̇r bağil konum beli̇ …",2023-04-04,2023,Ticaret
ASELSAN,TR2022004253U4,Tren raylari i̇çi̇n yön beli̇rleme si̇stemi̇,2022-03-21,2022,Ticaret
ASELSAN,TR2022002022A1,Üç eksenel yönde dönen sabi̇tleme mekani̇zmasi,2022-02-16,2022,Ticaret
ASELSAN,TR2023003812A1,Stati̇k patlatma test tapasi,2023-04-06,2023,Ticaret
ASELSAN,TR2022002012A1,"Düşük Dielektrik Katsayılı, Yüksek Mukavemetli, Aralayıcı Özellikli, Metal …",2022-02-16,2022,Ticaret
ASELSAN,TR2023004024A2,Giyilebilir Teknolojiler İçin Elektriksel İletkenlik Kazandırılmış E-Tekstil …,2023-04-12,2023,Ticaret
ASELSAN,TR2022001960A2,Askeri araçlar için SSD kutusu,2022-02-15,2022,Ticaret
ASELSAN,TR2023005037A1,Bi̇r barut aktarma si̇stemi̇,2023-05-05,2023,Ticaret
ASELSAN,TR2022001130A1,Kontak teli̇ kesme mekani̇zmasi,2022-01-28,2022,Ticaret
ASELSAN,TR2022002372U4,Elektroni̇k bi̇leşenler i̇çi̇n soğutma sağlayan çi̇ft yüzey soğutmali plaka,2022-02-22,2022,Ticaret
ASELSAN,TR2023008150U4,Eksenel ve deği̇şken konumlu radyal yüklemeye sahi̇p döner mi̇llerde sizdirmaz …,2023-07-12,2023,Ticaret
ASELSAN,TR201820294U5,Bir sahte tank.,2018-12-25,2018,Anoni̇m
ASELSAN,TR202021883A1,Bi̇r yapiştirici uygulama aparati,2020-12-28,2020,Anoni̇m
ASELSAN,TR202022535A1,Bi̇r sarim makarasi,2020-12-30,2020,Anoni̇m
ASELSAN,TR202013602A1,Adaptive histogram equalization with global-based adaptive contrast limit,2020-08-28,2020,Anoni̇m
ASELSAN,TR201401751T1,A system and method for optimizing fiducial marker and camera positions/ …,2013-04-12,2013,Ticaret
ASELSAN,TR201412400A1,Fast and accurate design method for broadband multi-layered radar absorbers.,2014-10-22,2014,Ticaret
ASELSAN,TR202005532A1,A METHOD TO IMPROVE THE PERFORMANCE OF UPWAY CONNECTION NON-ORANGLE MULTI- …,2020-04-07,2020,Ticaret
ASELSAN,TR201910431A2,"A MULTI-FUNCTIONAL UNMANNED AERIAL VEHICLE WITH TILTABLE COAXIAL, COUNTER- …",2019-07-12,2019,Ticaret
ASELSAN,TR202016016A2,A COMPUTER IMPLEMENTED METHOD AND A DATA PROCESSING APPARATUS FOR CHANNEL …,2020-10-08,2020,Ticaret
ASELSAN,TR201410120A2,High efficiency battery charging method and device with solar panel using …,2014-08-28,2014,Ticaret
ASELSAN,TR200708404U,A chaff / flare beat system.,2007-12-04,2007,Anoni̇m
ASELSAN,TR201914300A2,AUTOMATED FAULT FOLLOW-UP AND MANAGEMENT METHOD,2019-09-20,2019,Anonim
ASELSAN,TR201904256A2,P-InAs / P-InN HETEROEKEM BASED HIGHLY MOBILITY TRANSISTOR DEVICE STRUCTURE AND …,2019-03-21,2019,A
ASELSAN,TR202013988A1,CENTRAL GEARBOX MECHANISM WORKING WITH REMOTE ELECTRIC SWITCHING MODULE,2020-09-03,2020,Anoni̇m
ASELSAN,TR202007033A2,Vibration damping system with adjustable flexibility,2020-05-06,2020,A
ASELSAN,TR200804969A2,Complex wavelet tracer,2008-07-04,2008,Anon�M
ASELSAN,TR201815022T1,SYSTEM AND METHOD FOR PASSIVE OPTIMIZATION OF THE FOCUS OF AN OPTICAL SYSTEM,2016-05-25,2016,Ticaret
ASELSAN,TR202017018A1,Heat Pipe Design and Analysis Method with High Solution Speed,2020-10-26,2020,Ticaret
ASELSAN,TR2022009710A1,"Single-phase, three-level, buck-boost inverter",2022-06-10,2022,Ticaret
ASELSAN,TR2022018221A2,A MAGNETIC FIELD MEASURING DEVICE FOR DETECTION OR IMAGING OF MAGNETIC …,2022-11-30,2022,Ticaret
ASELSAN,TR201710777A2,A WEIGHT CENTER FIXING SYSTEM,2017-07-24,2017,Ticaret
ASELSAN,TR201905770A2,Configurable automatic test infrastructure,2019-04-18,2019,Ticaret
ASELSAN,TR202013601A1,Variable clipping level calculation method for the CLAHE algorithm,2020-08-28,2020,Ticaret
ASELSAN,TR202015269A1,META TAGS GENERATION METHOD FOR LEARNING FROM DIRTY TAGS,2020-09-25,2020,Ticaret
ASELSAN,TR202016333A1,METHOD AND APPARATUS BASED ON PHASE CORRECTION IN PILOT PATTERN DIVISION FOR …,2020-10-13,2020,Ticaret
ASELSAN,TR2021015228A2,SINGLE OR HYBRID NANO ADDITIVE COATING METHOD TO ADD HIGH CONDUCTIVITY TO …,2021-09-29,2021,Ticaret
ASELSAN,TR201800404A2,Ferrite Phase Shifter That Can Withstand High Average RF Power,2018-01-11,2018,Ticaret
ASELSAN,TR202000207A2,Particle erosion shot test method for low and high velocities,2020-01-07,2020,Ticaret
ASELSAN,TR202007444A1,AN EQUIPMENT THAT PROVIDES BOTH MAGNETIC PARTICLE IMAGING AND MAGNETIC …,2020-05-13,2020,Ticaret
ASELSAN,TR2021013725A1,MAXIMUM TORQUE CALCULATION METHOD APPLICABLE FOR ELECTRIC VEHICLE ENGINES,2021-09-01,2021,Ticaret
ASELSAN,TR2021016355A2,Real-time multiple target detection method implemented on FPGA,2021-10-20,2021,Ticaret
ASELSAN,TR2022005961A1,Physical destruction system against mini/micro unmanned aerial vehicles.,2022-04-14,2022,Ticaret
ASELSAN,TR201920634A1,LIQUID COOLED MULTILAYER COOLING PLATE,2019-12-18,2019,Ticaret
ASELSAN,TR201801092U5,THE SYSTEM THAT ENABLES THE IMAGE TO BE REFLECTED WITHOUT SHADOWS,2018-01-25,2018,Ticaret
ASELSAN,TR2022013535A1,ARINC-429 IP CORE DESIGN,2022-08-29,2022,Ticaret
ASELSAN,TR201720526A2,ANTENNA ARRAY WITH ULTRA-WIDE BAND AND HIGH POLARIZATION PURITY,2017-12-15,2017,Ticaret
ASELSAN,TR201104728A2,"A transfer system and methodology that is cooperative, flexible and does not …",2011-05-13,2011,Anon�M
ASELSAN,TR201907410A2,A Phase Matching Method for Clock Markers,2019-05-16,2019,Anonim
ASELSAN,TR201913494A1,Network Traffic Shaping System Running on IP Encoder Unit,2019-09-06,2019,A
ASELSAN,TR202001438A2,A DAMPING STRUCTURE,2020-01-30,2020,A
ASELSAN,TR202003643A1,ANTENNA WITH LOW PROFILE AND HIGH CROSS POLARIZATION INSULATION,2020-03-10,2020,A
ASELSAN,TR201901897A2,COIL PRODUCTION METHOD THAT CAN BE USED AT HIGH VOLTAGE AND CURRENT,2019-02-07,2019,Anonim
ASELSAN,TR202011361A1,A MINIATURE VALVE WITH A DIAPHRAGM,2020-07-17,2020,Anoni̇m
ASELSAN,TR201010490A2,A turret with remote control.,2010-12-15,2010,Anon�M
ASELSAN,TR201905907A1,Multitasking Learning and Simultaneous Signal Detection with Iterative Neural …,2019-04-19,2019,Anonim
ASELSAN,TR201914546A2,A METHOD TO REDUCE THE EFFECT OF FRICTION,2019-09-25,2019,Anonim
ASELSAN,TR201915687A1,CONSTRUCTION OF A BOTTOM FEED WEAPON TURRET,2019-10-11,2019,Anonim
ASELSAN,TR201916178A2,DUAL RISE DRIVE WEAPON TURRET,2019-10-21,2019,Anonim
ASELSAN,TR201916234U4,Cable Assembly Kit,2019-10-22,2019,Anonim
ASELSAN,TR201916356A1,THIN TYPE PRECISION LABORATORY JACK,2019-10-23,2019,Anonim
ASELSAN,TR201917345A2,DRAWING CRANE CABLE WRAPPING MECHANISM,2019-11-08,2019,Anonim
ASELSAN,TR201918756A2,One fiber optical distributed acoustic sensor including two photodetectors,2019-11-29,2019,A
ASELSAN,TR201919973A2,Supply voltage adjustment system and method depending on temperature.,2019-12-12,2019,Anonim
ASELSAN,TR201920068A2,Hybrid state estimation method at substation level,2019-12-12,2019,Anonim
ASELSAN,TR201921981A2,"HIGH CAPACITANCE CAPACITOR CONTAINING NANOparticles, CAPACITOR STRUCTURE AND …",2019-12-27,2019,A
ASELSAN,TR202021612A1,A COMPUTER APPLIED METHOD AND SYSTEM THAT ENABLES REAL-TIME ADJUSTMENT OF …,2020-12-24,2020,Anoni̇m
ASELSAN,TR201921965A1,AN ELECTRODE STRUCTURE FOR LEAKPROOF PACKAGING AND THE METHOD OF PACKAGING WITH …,2019-12-27,2019,A
ASELSAN,TR202006106U4,AUTOMATIZED MORTAR SYSTEM,2020-04-17,2020,A
ASELSAN,TR202006097U4,SLIPPING RING TEST SET,2020-04-17,2020,A
ASELSAN,TR202006104A1,STRUCTURE OF A SEMICONDUCTOR DEVICE WITH A DIELECTRIC LAYER IN THE FORM OF …,2020-04-17,2020,A
ASELSAN,TR202010321A2,METHOD OF FORMING AN NON-ANNEALED OHMIC CONTACT,2020-06-30,2020,A
ASELSAN,TR202010325A1,INDIUM GALLUM NITRATE (InGaN) BASED SOLAR CELL FABRICATION METHOD WITH …,2020-06-30,2020,A
ASELSAN,TR202010982A1,A REEL FOR FIBER OPTIC WINDING,2020-07-10,2020,A
ASELSAN,TR2021002234A1,A flow correcting adapter for ventilation devices,2021-02-17,2021,Anoni̇m
ASELSAN,TR202011978A1,A light-emitting diode semiconductor structure and device with high radiation …,2020-07-28,2020,A
ASELSAN,TR202015276A2,A System for Tri-Level Sync Signal Generation,2020-09-25,2020,Anoni̇m
ASELSAN,TR202015712U4,Multi-system advanced vehicle radio,2020-10-02,2020,A
ASELSAN,TR202015540A2,A COMPUTER APPLIED SIMULATION METHOD FOR ACOUSTIC/ELECTROMAGNETIC IMAGING AND/ …,2020-09-30,2020,Anoni̇m
ASELSAN,TR202015888A1,System Test Method to Check Errors in Synchronization Lines,2020-10-06,2020,Anoni̇m
ASELSAN,TR202015998A2,A method for semi-analytical calculation of mutual inductance between spiral …,2020-10-08,2020,Anoni̇m
ASELSAN,TR202017115A2,SOCIAL DISTANCE TRACKING SYSTEM AND METHOD,2020-10-27,2020,Anonim
ASELSAN,TR202018648A2,HIGH ELECTRON MOBILITY TRANSISTOR (FEMT) EPITAXIAL STRUCTURE AND METHOD TO GROW …,2020-11-20,2020,A
ASELSAN,TR202018777A2,Carrier table with slide structure,2020-11-23,2020,Anoni̇m
ASELSAN,TR202020256A1,System to Increase Pulse Arrival Time Resolution,2020-12-10,2020,Anoni̇m
ASELSAN,TR202020510A1,AIR HOLDING AND DIRECTION APPARATUS,2020-12-15,2020,A
ASELSAN,TR202021083U4,Capacitive Coupled Ethernet Data Transmission System for Contactless Rotary …,2020-12-21,2020,A
ASELSAN,TR201716043A2,A method of determining an attribute for marine vessels.,2017-10-18,2017,Anonim
ASELSAN,TR201921983A1,DOOR FACTORY METHOD IN HIGH ELECTRON MOBILITY TRANSISTOR DEVICE WORKING IN …,2019-12-27,2019,A
ASELSAN,TR2021022272A2,A WINDING REEL FOR PRODUCTION OF FIBER OPTIC WINDING,2021-12-31,2021,A
ASELSAN,TR201907974U5,A CLIPS APPARATUS THAT CAN BE INSTALLED AND REMOVED ON THE BATTERY IN …,2019-05-24,2019,Anonim
ASELSAN,TR2022008988A1,"THREE-PHASE, THREE-LEVEL, TRANSFORMER-FREE, BOOSTER-BOOST INVERTER",2022-06-01,2022,Anoni̇m
ASELSAN,TR2023001847A1,How to Convert Video Transferred Over Ethernet to HDMI Format,2023-02-17,2023,Anoni̇m
ASELSAN,TR2023008351A1,A WIND MEASUREMENT SYSTEM,2023-07-17,2023,Anonim
ASELSAN,TR2024001529A1,A COMPUTER-IMPLEMENTED CRYPTOGRAPHY METHOD RESISTANT TO QUANTUM COMPUTATION,2024-02-09,2024,Anoni̇m
ASELSAN,TR2024005935A1,A SYSTEM FOR MEASURING PULSE ARRIVAL TIME DIFFERENCE BETWEEN ANTENNA CHANNELS,2024-05-15,2024,Anoni̇m
ASELSAN,TR2024009827A2,A TRIGGER SIGNAL SYNCHRONIZATION METHOD AND SYSTEM,2024-07-29,2024,Anoni̇m
ASELSAN,TR2024012353A1,SPRING-LOADED AND HOLDING CUTTING BLADE,2024-09-17,2024,Anoni̇m
ASELSAN,TR201110804U,Radio with fast and high capacity data interface.,2011-10-31,2011,Anon�M
ASELSAN,TR200910005U,A thermal sight.,2009-12-30,2009,Anoni̇m
ASELSAN,TR201721840A1,A CANISTER LOCKING MECHANISM,2017-12-26,2017,Anonim
ASELSAN,TR201901797A2,Configurable automatic test infrastructure and method,2019-02-06,2019,Anonim
ASELSAN,TR201818058A2,A method for avoiding movement-prohibited areas,2018-11-28,2018,Anonim
ASELSAN,TR201817358A2,A POWER CONVERTER,2018-11-16,2018,Anonim
ASELSAN,TR201804178A2,FINE CATOT FOR MICRO BATTERY,2018-03-23,2018,Anonim
ASELSAN,TR201110802U,Radio with navigation application.,2011-10-31,2011,Anon�M
ASELSAN,TR201112452U,A night vision binoculars.,2011-12-14,2011,Anon�M
ASELSAN,TR200201603U,Multifunctional communication unit.,2002-06-17,2002,Anoni̇m
ASELSAN,TR201200063U,A night vision sight with a one-piece body.,2012-01-03,2012,Anon�M
ASELSAN,TR200803008U,Thermal weapon sight.,2008-04-30,2008,Anoni̇m
ASELSAN,TR200903090U,A swivel bracket post.,2009-04-20,2009,Ve
ASELSAN,TR201103062U,A night vision complex.,2011-03-30,2011,Anon�M
ASELSAN,TR201104321U,Marine inertial navigation system.,2011-05-03,2011,Anon�M
ASELSAN,TR201001602A2,A mapping device and method.,2010-03-03,2010,Anon�M
ASELSAN,TR201002576U,A thermal imager.,2010-04-02,2010,Anon�M
ASELSAN,TR200708963U,Termination box.,2007-12-26,2007,Anoni̇m
ASELSAN,TR201002164U,Glass cleaning system.,2010-03-22,2010,Anoni̇m
ASELSAN,TR201010491A2,A coupling mechanism for drive motors.,2010-12-15,2010,Anon�M
ASELSAN,TR201004491U,An electro-optical sensor device.,2010-06-03,2010,Anon�M
ASELSAN,TR201201122U,A target coordinate determination device.,2012-01-31,2012,Anon�M
ASELSAN,TR201206920U,A motion-controlled platform for electro-optical devices.,2012-06-13,2012,Anon�M
ASELSAN,TR201807025U5,MODULAR SEARCHER TITLE,2016-06-09,2016,Anonim
ASELSAN,TR201705584A2,WAR AND EMERGENCY AID SMART TURNSTILE,2017-04-14,2017,Anonim
ASELSAN,TR201712254A1,A TRAIN CONTROL AND MANAGEMENT COMPUTER WITH REDUCED OPERATING STRUCTURE,2017-08-17,2017,Anonim
ASELSAN,TR202021049U4,Emergency standby power unit for small class unmanned aerial vehicles,2020-12-21,2020,A
ASELSAN,TR202022056A1,On-vehicle equipment bearing system,2020-12-28,2020,Anoni̇m
ASELSAN,TR202022357A1,METHOD OF CONSTRUCTION OF A THIN FILM RESISTANCE ELEMENT,2020-12-30,2020,A
ASELSAN,TR202100073A1,UNIT AMPLIFIC SIGNAL GENERATOR WITH VARIABLE LOGARITHMIC BASED PHASE TRACKING,2021-01-05,2021,Anoni̇m
ASELSAN,TR202100218A1,Hinge with ease of assembly,2021-01-08,2021,A
ASELSAN,TR202100216A1,Deflector with Flexible Motion Mechanism for Missile Launch Systems,2021-01-08,2021,Anoni̇m
ASELSAN,TR202100619U4,A locking mechanism for the tachograph device,2021-01-15,2021,A
ASELSAN,TR202100618A2,A LAUNCHER FOR LAUNCHING PAYLOADS,2021-01-15,2021,Anoni̇m
ASELSAN,TR202101176U5,Train Positioning System,2021-01-26,2021,Anoni̇m
ASELSAN,TR202022530U4,A DETECTOR SYSTEM,2020-12-30,2020,A
ASELSAN,TR201905604A2,An Air Flow Heat Exchanger Production Method,2019-04-15,2019,Anonim
ASELSAN,TR2022010699A1,WASTE TRACKING AND RECYCLING SYSTEM,2022-06-28,2022,Ticaret
ASELSAN,TR2023019338A1,A high-efficiency/powerful power amplifier system including a broadband load- …,2023-12-29,2023,Ticaret
ASELSAN,TR202018191A1,A HIGH ELECTRON MOBILITY TRANSISTOR DEVICE WITH A HIGH HEAT TRANSFER AND A …,2020-11-13,2020,A
ASELSAN,TR201709924A2,MOBILE TARGET DETECTION METHOD WITH ENHANCED LEARNING ON FIXED CAMERA,2017-07-05,2017,Ticaret
ASELSAN,TR2022020937A1,A COMPUTER APPLIED METHOD AND SYSTEM FOR HELICOOL INSPECTION,2022-12-28,2022,Ticaret
ASELSAN,TR2022010535A2,A CIRCUIT STRUCTURE FOR KEY DRIVE ICs,2022-06-24,2022,Ticaret
ASELSAN,TR2022012230U4,AN ASSEMBLY SYSTEM,2022-08-02,2022,Ticaret
ASELSAN,TR2022020910A1,A Reinforcement Learning Based Method for Air Combat with Noisy Sensor Data,2022-12-28,2022,Ticaret
ASELSAN,TR2022010615A1,ADDITIVE MANUFACTURING HEAT PIPE EMBEDDED COLD PLATE SYSTEM,2022-06-27,2022,Ticaret
ASELSAN,TR2022011472U4,AN ELECTRIC VEHICLE WITH AN EMERGENCY DATA TRANSFER SYSTEM.,2022-07-18,2022,Ticaret
ASELSAN,TR2022009711A1,A MODULAR FOLDABLE CARRIER PLATFORM WITH STEERABLE WHEELS,2022-06-10,2022,Ticaret
ASELSAN,TR2022020991A1,OPTICAL DEVICE FOR MEASURING PARAMETERS OF FLUID BLOOD,2022-12-28,2022,Ticaret
ASELSAN,TR2022020926A1,A SYSTEM AND METHOD TO ANONYMIZE BIOMETRIC DATA AND PREVENT COPIES OF ANONYMOUS …,2022-12-28,2022,Ticaret
ASELSAN,TR201909477A2,METHOD OF FORMING OHMIC CONTACT FOR HIGH ELECTRON MOBILITY TRANSISTOR,2019-06-26,2019,A
ASELSAN,TR2023006648U4,TOP/BOTTOM BAND PASSAGE FILTER,2023-06-07,2023,Ticaret
ASELSAN,TR2021019885U4,SECURITY SYSTEM IN THE SINGLE-PERSON SYSTEM,2021-12-14,2021,Ticaret
ASELSAN,CNN,"The invention relates to a security system in a single-person system which includes at least one sensor (1) that collects and transmits data on personnel such as health information, environmental conditions, etc., a verification system by which personnel perform identity verification by querying a …",2021-12-09,2021,TR
ASELSAN,TR2023015124A2,A flow control system that adjusts the flow rate according to temperature.,2023-11-15,2023,Ticaret
ASELSAN,TR202100187A1,"AN INVERTER MODULE WITH LOW ELECTRICAL IMPEDANCE, HIGH THERMAL PERFORMANCE AND …",2021-01-07,2021,Ticaret
ASELSAN,TR2024003710U5,AN AERODYNAMIC LOAD APPLICATION DEVICE FOR SPLASH-WING AIRCRAFT,2024-03-26,2024,Ticaret
ASELSAN,TR2023010436A1,A FIXING AND ALIGNMENT MECHANISM,2023-08-25,2023,Ticaret
ASELSAN,TR2024002782A1,A CAMERA THAT DETECTS RADIATIONS OF DIFFERENT WAVELENGTHS,2024-03-07,2024,Ticaret
ASELSAN,TR2024008220U4,AN ARTIFICIAL INTELLIGENCE-POWERED SYSTEM FOR DETECTING ABNORMALLY DIMENSIONAL …,2024-06-27,2024,Ticaret
ASELSAN,TR2024006634U4,A high-performance broadband digital beam router for C-band phased array …,2024-05-28,2024,Ticaret
ASELSAN,TR2021002384A1,Human Image Completion Method with 3D Model in Partial Occlusion Image,2021-02-19,2021,Ticaret
ASELSAN,TR2021004297U4,Detachable Mechanism for Radar Systems,2021-03-05,2021,Ticaret
ASELSAN,TR2024006261A1,AN ACCESSORY THAT CAN BE USED AS A WORKSPACE.,2024-05-21,2024,Ticaret
ASELSAN,TR2021006330A2,Catch-Up Speed Improvement Method in Analog Driver Circuits,2021-04-09,2021,Ticaret
ASELSAN,TR2024005968U4,A refrigerator case with a passive cooling system.,2024-05-15,2024,Ticaret
ASELSAN,TR2021009884A2,A DEVICE FOR VAPORIZING NANOAGENTS SUITABLE FOR THERAPEUTIC USE IN THE BODY AND …,2021-06-17,2021,Ticaret
ASELSAN,TR2023018491A2,Circularly Polarized Broadband Tight-Interaction Antenna Array with an …,2023-12-26,2023,Ticaret
ASELSAN,TR2021011643A1,A radiometry-based infrared image visualization method using histogram …,2021-07-16,2021,Ticaret
ASELSAN,TR2021011844A2,TOOL CONFIGURATION USED FOR PRECISION SOLDERING BRUSHES IN PANCAKE TYPE SLIDE …,2021-07-27,2021,Ticaret
ASELSAN,TR2021012458A2,A CONNECTION DEVICE FOR ELECTRONIC DEVICES,2021-08-06,2021,Ticaret
ASELSAN,TR2024004248U4,"A LOCKABLE, GAP-FREE FIXING PIN WITH A HANDLE.",2024-04-04,2024,Ticaret
ASELSAN,TR2023017696A1,HIGH VOLTAGE INSULATED TEMPERATURE MEASUREMENT SYSTEM,2023-12-19,2023,Ticaret
ASELSAN,TR2023017437A1,MANUAL LOCKING SYSTEM FOR LARGE STRUCTURE SYSTEMS,2023-12-15,2023,Ticaret
ASELSAN,TR2023017388A2,A BROADBAND CYLINDRICAL TIGHTLY COUPLED ANTENNA ARRAYS APPROACH WITH COMMON- …,2023-12-15,2023,Ticaret
ASELSAN,TR2023016696A1,A Time Sensitive Networking (TSN) Messaging Sharing Method,2023-12-07,2023,Ticaret
ASELSAN,TR2021014526U4,CARD MODULE REMOVAL TOOL,2021-09-16,2021,Ticaret
ASELSAN,TR2021014492U4,A system that enables the identification of intensive care unit ventilator …,2021-09-16,2021,Ticaret
ASELSAN,TR2023016577A1,METHOD OF HEATING AND COOLING THE DETECTOR,2023-12-06,2023,Ticaret
ASELSAN,TR2023016517U5,A FIXING DEVICE FOR CONNECTORS,2023-12-05,2023,Ticaret
ASELSAN,TR2021014999A1,Detection of Pulsed Laser Sign with Infrared Camera,2021-09-24,2021,Ticaret
ASELSAN,TR2021014970A1,ROTATIONAL REPEATED LAYER TRAINING METHOD,2021-09-24,2021,Ticaret
ASELSAN,TR2023015634A1,A SUBSTANCE VERTICAL HOLDER APPARATUS,2023-11-23,2023,Ticaret
ASELSAN,TR2021015321A1,AUTONOMOUS NEAR-FIELD DEFENSE SYSTEM,2021-09-30,2021,Ticaret
ASELSAN,TR2021015298A2,VEHICLE RECOGNITION AND TRACKING SYSTEM,2021-09-30,2021,Ticaret
ASELSAN,TR2021015354A1,3D SOUND CREATION METHOD IN AVIONIC PLATFORMS,2021-10-01,2021,Ticaret
ASELSAN,TR2023015631A2,A MODULAR AND PORTABLE PLATFORM SYSTEM,2023-11-23,2023,Ticaret
ASELSAN,TR2023015122A1,A PRODUCTION METHOD FOR EMBEDDING ELECTRONIC COMPONENTS IN PRINTED CIRCUIT …,2023-11-15,2023,Ticaret
ASELSAN,TR2021015734A2,PARALLEL PLACED CHAIN ASSEMBLY,2021-10-08,2021,Ticaret
ASELSAN,TR2023014933A1,A PASSIVE ISOLATOR FOR SUSPENSIONS,2023-11-13,2023,Ticaret
ASELSAN,TR2023014930A1,A BALLISTIC RISE MECHANISM,2023-11-13,2023,Ticaret
ASELSAN,TR2024001811U4,SCREEN DISPLAY CONFIGURATION,2024-02-15,2024,Ticaret
ASELSAN,TR2021018052A1,Ribbonless ammunition loading mechanism,2021-11-18,2021,Ticaret
ASELSAN,TR2021015885A1,DOHERTY-OUTPHASING HYBRID POWER BOOSTER DEVELOPMENT METHOD WITH FEED MODULATION,2021-10-12,2021,Ticaret
ASELSAN,DESCRIPTION,• Published 2023-04-24,2023-11-17,2023,A platform that facilitates maintenance and repair work.
ASELSAN,TR2021016099A2,VISUAL SIMULTANEOUS POSITIONING AND MAPPING (vSLAM) FRAMEWORK RESISTANT TO …,2021-10-15,2021,Ticaret
ASELSAN,TR2023019330U4,A MEASURING DEVICE,2023-12-29,2023,Ticaret
ASELSAN,TR2023017189U4,AN OPTICALLY BASED WIRELESS DATA COMMUNICATION DEVICE,2023-12-13,2023,Ticaret
ASELSAN,TR2021017098A1,METHOD OF POSITIONING CIRCULATOR AND ISOLATOR DEVICES ON MAGNETIC CARRIER …,2021-11-03,2021,Ticaret
ASELSAN,TR2021017697A1,A COMPUTER APPLIED METHOD FOR CHECKING RECORDS IN FEE COLLECTION SYSTEMS AND A …,2021-11-12,2021,Ticaret
ASELSAN,TR2023016226U4,AN INFRARED MODULE SYSTEM,2023-11-30,2023,Ticaret
